state,district,category,type,date,crimes
Sabah,All,assault,murder,2022,24
Sabah,All,assault,rape,2016,193
Sabah,All,assault,rape,2017,211
Sabah,All,assault,rape,2018,178
Sabah,All,assault,rape,2019,219
Sabah,All,assault,rape,2020,153
Sabah,All,assault,rape,2021,140
Sabah,All,assault,rape,2022,197
Sabah,All,assault,robbery_gang_armed,2016,3
Sabah,All,assault,robbery_gang_armed,2017,0
Sabah,All,assault,robbery_gang_armed,2018,1
Sabah,All,assault,robbery_gang_armed,2019,3
Sabah,All,assault,robbery_gang_armed,2020,1
Sabah,All,assault,robbery_gang_armed,2021,0
Sabah,All,assault,robbery_gang_armed,2022,2
Sabah,All,assault,robbery_gang_unarmed,2016,118
Sabah,All,assault,robbery_gang_unarmed,2017,163
Sabah,All,assault,robbery_gang_unarmed,2018,71
Sabah,All,assault,robbery_gang_unarmed,2019,78
Sabah,All,assault,robbery_gang_unarmed,2020,76
Sabah,All,assault,robbery_gang_unarmed,2021,50
Sabah,All,assault,robbery_gang_unarmed,2022,53
Sabah,All,assault,robbery_solo_armed,2016,0
Sabah,All,assault,robbery_solo_armed,2017,0
Sabah,All,assault,robbery_solo_armed,2018,0
Sabah,All,assault,robbery_solo_armed,2019,0
Sabah,All,assault,robbery_solo_armed,2020,0
Sabah,All,assault,robbery_solo_armed,2021,0
Sabah,All,assault,robbery_solo_armed,2022,0
Sabah,All,assault,robbery_solo_unarmed,2016,60
Sabah,All,assault,robbery_solo_unarmed,2017,121
Sabah,All,assault,robbery_solo_unarmed,2018,77
Sabah,All,assault,robbery_solo_unarmed,2019,90
Sabah,All,assault,robbery_solo_unarmed,2020,53
Sabah,All,assault,robbery_solo_unarmed,2021,61
Sabah,All,assault,robbery_solo_unarmed,2022,71
Sabah,All,property,all,2016,4720
Sabah,All,property,all,2017,5475
Sabah,All,property,all,2018,5571
Sabah,All,property,all,2019,5106
Sabah,All,property,all,2020,3316
Sabah,All,property,all,2021,3014
Sabah,All,property,all,2022,3585
Sabah,All,property,break_in,2016,1757
Sabah,All,property,break_in,2017,1908
Sabah,All,property,break_in,2018,1881
Sabah,All,property,break_in,2019,1806
Sabah,All,property,break_in,2020,1332
Sabah,All,property,break_in,2021,1122
Sabah,All,property,break_in,2022,1297
Sabah,All,property,theft_other,2016,1744
Sabah,All,property,theft_other,2017,2541
Sabah,All,property,theft_other,2018,2952
Sabah,All,property,theft_other,2019,2627
Sabah,All,property,theft_other,2020,1553
Sabah,All,property,theft_other,2021,1534
Sabah,All,property,theft_other,2022,1765
Sabah,All,property,theft_vehicle_lorry,2016,136
Sabah,All,property,theft_vehicle_lorry,2017,116
Sabah,All,property,theft_vehicle_lorry,2018,74
Sabah,All,property,theft_vehicle_lorry,2019,81
Sabah,All,property,theft_vehicle_lorry,2020,36
Sabah,All,property,theft_vehicle_lorry,2021,25
Sabah,All,property,theft_vehicle_lorry,2022,41
Sabah,All,property,theft_vehicle_motorcar,2016,233
Sabah,All,property,theft_vehicle_motorcar,2017,244
Sabah,All,property,theft_vehicle_motorcar,2018,160
Sabah,All,property,theft_vehicle_motorcar,2019,157
Sabah,All,property,theft_vehicle_motorcar,2020,77
Sabah,All,property,theft_vehicle_motorcar,2021,70
Sabah,All,property,theft_vehicle_motorcar,2022,105
Sabah,All,property,theft_vehicle_motorcycle,2016,850
Sabah,All,property,theft_vehicle_motorcycle,2017,666
Sabah,All,property,theft_vehicle_motorcycle,2018,504
Sabah,All,property,theft_vehicle_motorcycle,2019,435
Sabah,All,property,theft_vehicle_motorcycle,2020,318
Sabah,All,property,theft_vehicle_motorcycle,2021,263
Sabah,All,property,theft_vehicle_motorcycle,2022,377
Sabah,Beaufort,assault,all,2016,16
Sabah,Beaufort,assault,all,2017,22
Sabah,Beaufort,assault,all,2018,12
Sabah,Beaufort,assault,all,2019,19
Sabah,Beaufort,assault,all,2020,6
Sabah,Beaufort,assault,all,2021,16
Sabah,Beaufort,assault,all,2022,9
Sabah,Beaufort,assault,causing_injury,2016,2
Sabah,Beaufort,assault,causing_injury,2017,5
Sabah,Beaufort,assault,causing_injury,2018,2
Sabah,Beaufort,assault,causing_injury,2019,11
Sabah,Beaufort,assault,causing_injury,2020,1
Sabah,Beaufort,assault,causing_injury,2021,9
Sabah,Beaufort,assault,causing_injury,2022,2
Sabah,Beaufort,assault,murder,2016,1
Sabah,Beaufort,assault,murder,2017,0
Sabah,Beaufort,assault,murder,2018,0
Sabah,Beaufort,assault,murder,2019,0
Sabah,Beaufort,assault,murder,2020,0
Sabah,Beaufort,assault,murder,2021,0
Sabah,Beaufort,assault,murder,2022,0
Sabah,Beaufort,assault,rape,2016,11
Sabah,Beaufort,assault,rape,2017,14
Sabah,Beaufort,assault,rape,2018,7
Sabah,Beaufort,assault,rape,2019,6
Sabah,Beaufort,assault,rape,2020,4
Sabah,Beaufort,assault,rape,2021,7
Sabah,Beaufort,assault,rape,2022,7
Sabah,Beaufort,assault,robbery_gang_armed,2016,0
Sabah,Beaufort,assault,robbery_gang_armed,2017,0
Sabah,Beaufort,assault,robbery_gang_armed,2018,0
Sabah,Beaufort,assault,robbery_gang_armed,2019,0
Sabah,Beaufort,assault,robbery_gang_armed,2020,0
Sabah,Beaufort,assault,robbery_gang_armed,2021,0
Sabah,Beaufort,assault,robbery_gang_armed,2022,0
Sabah,Beaufort,assault,robbery_gang_unarmed,2016,2
Sabah,Beaufort,assault,robbery_gang_unarmed,2017,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2018,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2019,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2020,1
Sabah,Beaufort,assault,robbery_gang_unarmed,2021,0
Sabah,Beaufort,assault,robbery_gang_unarmed,2022,0
Sabah,Beaufort,assault,robbery_solo_armed,2016,0
Sabah,Beaufort,assault,robbery_solo_armed,2017,0
Sabah,Beaufort,assault,robbery_solo_armed,2018,0
Sabah,Beaufort,assault,robbery_solo_armed,2019,0
Sabah,Beaufort,assault,robbery_solo_armed,2020,0
Sabah,Beaufort,assault,robbery_solo_armed,2021,0
Sabah,Beaufort,assault,robbery_solo_armed,2022,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2016,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2017,2
Sabah,Beaufort,assault,robbery_solo_unarmed,2018,2
Sabah,Beaufort,assault,robbery_solo_unarmed,2019,1
Sabah,Beaufort,assault,robbery_solo_unarmed,2020,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2021,0
Sabah,Beaufort,assault,robbery_solo_unarmed,2022,0
Sabah,Beaufort,property,all,2016,119
Sabah,Beaufort,property,all,2017,136
Sabah,Beaufort,property,all,2018,176
Sabah,Beaufort,property,all,2019,137
Sabah,Beaufort,property,all,2020,74
Sabah,Beaufort,property,all,2021,42
Sabah,Beaufort,property,all,2022,43
Sabah,Beaufort,property,break_in,2016,48
Sabah,Beaufort,property,break_in,2017,51
Sabah,Beaufort,property,break_in,2018,69
Sabah,Beaufort,property,break_in,2019,71
Sabah,Beaufort,property,break_in,2020,20
Sabah,Beaufort,property,break_in,2021,14
Sabah,Beaufort,property,break_in,2022,14
Sabah,Beaufort,property,theft_other,2016,42
Sabah,Beaufort,property,theft_other,2017,59
Sabah,Beaufort,property,theft_other,2018,92
Sabah,Beaufort,property,theft_other,2019,49
Sabah,Beaufort,property,theft_other,2020,31
Sabah,Beaufort,property,theft_other,2021,18
Sabah,Beaufort,property,theft_other,2022,20
Sabah,Beaufort,property,theft_vehicle_lorry,2016,3
Sabah,Beaufort,property,theft_vehicle_lorry,2017,1
Sabah,Beaufort,property,theft_vehicle_lorry,2018,0
Sabah,Beaufort,property,theft_vehicle_lorry,2019,0
Sabah,Beaufort,property,theft_vehicle_lorry,2020,1
Sabah,Beaufort,property,theft_vehicle_lorry,2021,1
Sabah,Beaufort,property,theft_vehicle_lorry,2022,0
Sabah,Beaufort,property,theft_vehicle_motorcar,2016,4
Sabah,Beaufort,property,theft_vehicle_motorcar,2017,5
Sabah,Beaufort,property,theft_vehicle_motorcar,2018,1
Sabah,Beaufort,property,theft_vehicle_motorcar,2019,1
Sabah,Beaufort,property,theft_vehicle_motorcar,2020,3
Sabah,Beaufort,property,theft_vehicle_motorcar,2021,2
Sabah,Beaufort,property,theft_vehicle_motorcar,2022,3
Sabah,Beaufort,property,theft_vehicle_motorcycle,2016,22
Sabah,Beaufort,property,theft_vehicle_motorcycle,2017,20
Sabah,Beaufort,property,theft_vehicle_motorcycle,2018,14
Sabah,Beaufort,property,theft_vehicle_motorcycle,2019,16
Sabah,Beaufort,property,theft_vehicle_motorcycle,2020,19
Sabah,Beaufort,property,theft_vehicle_motorcycle,2021,7
Sabah,Beaufort,property,theft_vehicle_motorcycle,2022,6
Sabah,Beluran,assault,all,2016,16
Sabah,Beluran,assault,all,2017,21
Sabah,Beluran,assault,all,2018,14
Sabah,Beluran,assault,all,2019,20
Sabah,Beluran,assault,all,2020,16
Sabah,Beluran,assault,all,2021,13
Sabah,Beluran,assault,all,2022,24
Sabah,Beluran,assault,causing_injury,2016,5
Sabah,Beluran,assault,causing_injury,2017,3
Sabah,Beluran,assault,causing_injury,2018,5
Sabah,Beluran,assault,causing_injury,2019,5
Sabah,Beluran,assault,causing_injury,2020,5
Sabah,Beluran,assault,causing_injury,2021,3
Sabah,Beluran,assault,causing_injury,2022,6
Sabah,Beluran,assault,murder,2016,5
Sabah,Beluran,assault,murder,2017,2
Sabah,Beluran,assault,murder,2018,2
Sabah,Beluran,assault,murder,2019,1
Sabah,Beluran,assault,murder,2020,3
Sabah,Beluran,assault,murder,2021,2
Sabah,Beluran,assault,murder,2022,2
Sabah,Beluran,assault,rape,2016,4
Sabah,Beluran,assault,rape,2017,12
Sabah,Beluran,assault,rape,2018,6
Sabah,Beluran,assault,rape,2019,11
Sabah,Beluran,assault,rape,2020,8
Sabah,Beluran,assault,rape,2021,6
Sabah,Beluran,assault,rape,2022,16
Sabah,Beluran,assault,robbery_gang_armed,2016,0
Sabah,Beluran,assault,robbery_gang_armed,2017,0
Sabah,Beluran,assault,robbery_gang_armed,2018,0
Sabah,Beluran,assault,robbery_gang_armed,2019,1
Sabah,Beluran,assault,robbery_gang_armed,2020,0
Sabah,Beluran,assault,robbery_gang_armed,2021,0
Sabah,Beluran,assault,robbery_gang_armed,2022,0
Sabah,Beluran,assault,robbery_gang_unarmed,2016,1
Sabah,Beluran,assault,robbery_gang_unarmed,2017,3
Sabah,Beluran,assault,robbery_gang_unarmed,2018,0
Sabah,Beluran,assault,robbery_gang_unarmed,2019,2
Sabah,Beluran,assault,robbery_gang_unarmed,2020,0
Sabah,Beluran,assault,robbery_gang_unarmed,2021,2
Sabah,Beluran,assault,robbery_gang_unarmed,2022,0
Sabah,Beluran,assault,robbery_solo_armed,2016,0
Sabah,Beluran,assault,robbery_solo_armed,2017,0
Sabah,Beluran,assault,robbery_solo_armed,2018,0
Sabah,Beluran,assault,robbery_solo_armed,2019,0
Sabah,Beluran,assault,robbery_solo_armed,2020,0
Sabah,Beluran,assault,robbery_solo_armed,2021,0
Sabah,Beluran,assault,robbery_solo_armed,2022,0
Sabah,Beluran,assault,robbery_solo_unarmed,2016,1
Sabah,Beluran,assault,robbery_solo_unarmed,2017,1
Sabah,Beluran,assault,robbery_solo_unarmed,2018,1
Sabah,Beluran,assault,robbery_solo_unarmed,2019,0
Sabah,Beluran,assault,robbery_solo_unarmed,2020,0
Sabah,Beluran,assault,robbery_solo_unarmed,2021,0
Sabah,Beluran,assault,robbery_solo_unarmed,2022,0
Sabah,Beluran,property,all,2016,42
Sabah,Beluran,property,all,2017,56
Sabah,Beluran,property,all,2018,61
Sabah,Beluran,property,all,2019,47
Sabah,Beluran,property,all,2020,34
Sabah,Beluran,property,all,2021,40
Sabah,Beluran,property,all,2022,43
Sabah,Beluran,property,break_in,2016,19
Sabah,Beluran,property,break_in,2017,21
Sabah,Beluran,property,break_in,2018,21
Sabah,Beluran,property,break_in,2019,22
Sabah,Beluran,property,break_in,2020,15
Sabah,Beluran,property,break_in,2021,24
Sabah,Beluran,property,break_in,2022,18
Sabah,Beluran,property,theft_other,2016,7
Sabah,Beluran,property,theft_other,2017,15
Sabah,Beluran,property,theft_other,2018,23
Sabah,Beluran,property,theft_other,2019,13
Sabah,Beluran,property,theft_other,2020,13
Sabah,Beluran,property,theft_other,2021,13
Sabah,Beluran,property,theft_other,2022,12
Sabah,Beluran,property,theft_vehicle_lorry,2016,0
Sabah,Beluran,property,theft_vehicle_lorry,2017,1
Sabah,Beluran,property,theft_vehicle_lorry,2018,3
Sabah,Beluran,property,theft_vehicle_lorry,2019,0
Sabah,Beluran,property,theft_vehicle_lorry,2020,0
Sabah,Beluran,property,theft_vehicle_lorry,2021,0
Sabah,Beluran,property,theft_vehicle_lorry,2022,1
Sabah,Beluran,property,theft_vehicle_motorcar,2016,0
Sabah,Beluran,property,theft_vehicle_motorcar,2017,0
Sabah,Beluran,property,theft_vehicle_motorcar,2018,2
Sabah,Beluran,property,theft_vehicle_motorcar,2019,0
Sabah,Beluran,property,theft_vehicle_motorcar,2020,0
Sabah,Beluran,property,theft_vehicle_motorcar,2021,0
Sabah,Beluran,property,theft_vehicle_motorcar,2022,3
Sabah,Beluran,property,theft_vehicle_motorcycle,2016,16
Sabah,Beluran,property,theft_vehicle_motorcycle,2017,19
Sabah,Beluran,property,theft_vehicle_motorcycle,2018,12
Sabah,Beluran,property,theft_vehicle_motorcycle,2019,12
Sabah,Beluran,property,theft_vehicle_motorcycle,2020,6
Sabah,Beluran,property,theft_vehicle_motorcycle,2021,3
Sabah,Beluran,property,theft_vehicle_motorcycle,2022,9
Sabah,Keningau,assault,all,2016,58
Sabah,Keningau,assault,all,2017,39
Sabah,Keningau,assault,all,2018,38
Sabah,Keningau,assault,all,2019,43
Sabah,Keningau,assault,all,2020,21
Sabah,Keningau,assault,all,2021,15
Sabah,Keningau,assault,all,2022,22
Sabah,Keningau,assault,causing_injury,2016,14
Sabah,Keningau,assault,causing_injury,2017,16
Sabah,Keningau,assault,causing_injury,2018,15
Sabah,Keningau,assault,causing_injury,2019,18
Sabah,Keningau,assault,causing_injury,2020,7
Sabah,Keningau,assault,causing_injury,2021,3
Sabah,Keningau,assault,causing_injury,2022,6
Sabah,Keningau,assault,murder,2016,6
Sabah,Keningau,assault,murder,2017,2
Sabah,Keningau,assault,murder,2018,2
Sabah,Keningau,assault,murder,2019,3
Sabah,Keningau,assault,murder,2020,3
Sabah,Keningau,assault,murder,2021,1
Sabah,Keningau,assault,murder,2022,1
Sabah,Keningau,assault,rape,2016,32
Sabah,Keningau,assault,rape,2017,11
Sabah,Keningau,assault,rape,2018,15
Sabah,Keningau,assault,rape,2019,15
Sabah,Keningau,assault,rape,2020,6
Sabah,Keningau,assault,rape,2021,8
Sabah,Keningau,assault,rape,2022,14
Sabah,Keningau,assault,robbery_gang_armed,2016,0
Sabah,Keningau,assault,robbery_gang_armed,2017,0
Sabah,Keningau,assault,robbery_gang_armed,2018,0
Sabah,Keningau,assault,robbery_gang_armed,2019,0
Sabah,Keningau,assault,robbery_gang_armed,2020,0
Sabah,Keningau,assault,robbery_gang_armed,2021,0
Sabah,Keningau,assault,robbery_gang_armed,2022,0
Sabah,Keningau,assault,robbery_gang_unarmed,2016,5
Sabah,Keningau,assault,robbery_gang_unarmed,2017,7
Sabah,Keningau,assault,robbery_gang_unarmed,2018,3
Sabah,Keningau,assault,robbery_gang_unarmed,2019,3
Sabah,Keningau,assault,robbery_gang_unarmed,2020,5
Sabah,Keningau,assault,robbery_gang_unarmed,2021,1
Sabah,Keningau,assault,robbery_gang_unarmed,2022,1
Sabah,Keningau,assault,robbery_solo_armed,2016,0
Sabah,Keningau,assault,robbery_solo_armed,2017,0
Sabah,Keningau,assault,robbery_solo_armed,2018,0
Sabah,Keningau,assault,robbery_solo_armed,2019,0
Sabah,Keningau,assault,robbery_solo_armed,2020,0
Sabah,Keningau,assault,robbery_solo_armed,2021,0
Sabah,Keningau,assault,robbery_solo_armed,2022,0
Sabah,Keningau,assault,robbery_solo_unarmed,2016,1
Sabah,Keningau,assault,robbery_solo_unarmed,2017,3
Sabah,Keningau,assault,robbery_solo_unarmed,2018,3
Sabah,Keningau,assault,robbery_solo_unarmed,2019,4
Sabah,Keningau,assault,robbery_solo_unarmed,2020,0
Sabah,Keningau,assault,robbery_solo_unarmed,2021,2
Sabah,Keningau,assault,robbery_solo_unarmed,2022,0
Sabah,Keningau,property,all,2016,169
Sabah,Keningau,property,all,2017,161
Sabah,Keningau,property,all,2018,148
Sabah,Keningau,property,all,2019,143
Sabah,Keningau,property,all,2020,118
Sabah,Keningau,property,all,2021,90
Sabah,Keningau,property,all,2022,75
Sabah,Keningau,property,break_in,2016,46
Sabah,Keningau,property,break_in,2017,47
Sabah,Keningau,property,break_in,2018,41
Sabah,Keningau,property,break_in,2019,50
Sabah,Keningau,property,break_in,2020,62
Sabah,Keningau,property,break_in,2021,42
Sabah,Keningau,property,break_in,2022,39
Sabah,Keningau,property,theft_other,2016,69
Sabah,Keningau,property,theft_other,2017,71
Sabah,Keningau,property,theft_other,2018,71
Sabah,Keningau,property,theft_other,2019,74
Sabah,Keningau,property,theft_other,2020,38
Sabah,Keningau,property,theft_other,2021,34
Sabah,Keningau,property,theft_other,2022,21
Sabah,Keningau,property,theft_vehicle_lorry,2016,16
Sabah,Keningau,property,theft_vehicle_lorry,2017,6
Sabah,Keningau,property,theft_vehicle_lorry,2018,9
Sabah,Keningau,property,theft_vehicle_lorry,2019,7
Sabah,Keningau,property,theft_vehicle_lorry,2020,2
Sabah,Keningau,property,theft_vehicle_lorry,2021,2
Sabah,Keningau,property,theft_vehicle_lorry,2022,5
Sabah,Keningau,property,theft_vehicle_motorcar,2016,8
Sabah,Keningau,property,theft_vehicle_motorcar,2017,8
Sabah,Keningau,property,theft_vehicle_motorcar,2018,6
Sabah,Keningau,property,theft_vehicle_motorcar,2019,2
Sabah,Keningau,property,theft_vehicle_motorcar,2020,4
Sabah,Keningau,property,theft_vehicle_motorcar,2021,1
Sabah,Keningau,property,theft_vehicle_motorcar,2022,3
Sabah,Keningau,property,theft_vehicle_motorcycle,2016,30
Sabah,Keningau,property,theft_vehicle_motorcycle,2017,29
Sabah,Keningau,property,theft_vehicle_motorcycle,2018,21
Sabah,Keningau,property,theft_vehicle_motorcycle,2019,10
Sabah,Keningau,property,theft_vehicle_motorcycle,2020,12
Sabah,Keningau,property,theft_vehicle_motorcycle,2021,11
Sabah,Keningau,property,theft_vehicle_motorcycle,2022,7
Sabah,Kota Belud,assault,all,2016,22
Sabah,Kota Belud,assault,all,2017,33
Sabah,Kota Belud,assault,all,2018,20
Sabah,Kota Belud,assault,all,2019,22
Sabah,Kota Belud,assault,all,2020,19
Sabah,Kota Belud,assault,all,2021,9
Sabah,Kota Belud,assault,all,2022,9
Sabah,Kota Belud,assault,causing_injury,2016,9
Sabah,Kota Belud,assault,causing_injury,2017,14
Sabah,Kota Belud,assault,causing_injury,2018,13
Sabah,Kota Belud,assault,causing_injury,2019,9
Sabah,Kota Belud,assault,causing_injury,2020,9
Sabah,Kota Belud,assault,causing_injury,2021,1
Sabah,Kota Belud,assault,causing_injury,2022,2
Sabah,Kota Belud,assault,murder,2016,0
Sabah,Kota Belud,assault,murder,2017,2
Sabah,Kota Belud,assault,murder,2018,1
Sabah,Kota Belud,assault,murder,2019,0
Sabah,Kota Belud,assault,murder,2020,1
Sabah,Kota Belud,assault,murder,2021,0
Sabah,Kota Belud,assault,murder,2022,0
Sabah,Kota Belud,assault,rape,2016,9
Sabah,Kota Belud,assault,rape,2017,11
Sabah,Kota Belud,assault,rape,2018,5
Sabah,Kota Belud,assault,rape,2019,11
Sabah,Kota Belud,assault,rape,2020,7
Sabah,Kota Belud,assault,rape,2021,6
Sabah,Kota Belud,assault,rape,2022,6
Sabah,Kota Belud,assault,robbery_gang_armed,2016,0
Sabah,Kota Belud,assault,robbery_gang_armed,2017,0
Sabah,Kota Belud,assault,robbery_gang_armed,2018,0
Sabah,Kota Belud,assault,robbery_gang_armed,2019,0
Sabah,Kota Belud,assault,robbery_gang_armed,2020,0
Sabah,Kota Belud,assault,robbery_gang_armed,2021,0
Sabah,Kota Belud,assault,robbery_gang_armed,2022,0
Sabah,Kota Belud,assault,robbery_gang_unarmed,2016,3
Sabah,Kota Belud,assault,robbery_gang_unarmed,2017,6
Sabah,Kota Belud,assault,robbery_gang_unarmed,2018,1
Sabah,Kota Belud,assault,robbery_gang_unarmed,2019,2
Sabah,Kota Belud,assault,robbery_gang_unarmed,2020,1
Sabah,Kota Belud,assault,robbery_gang_unarmed,2021,2
Sabah,Kota Belud,assault,robbery_gang_unarmed,2022,0
Sabah,Kota Belud,assault,robbery_solo_armed,2016,0
Sabah,Kota Belud,assault,robbery_solo_armed,2017,0
Sabah,Kota Belud,assault,robbery_solo_armed,2018,0
Sabah,Kota Belud,assault,robbery_solo_armed,2019,0
Sabah,Kota Belud,assault,robbery_solo_armed,2020,0
Sabah,Kota Belud,assault,robbery_solo_armed,2021,0
Sabah,Kota Belud,assault,robbery_solo_armed,2022,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2016,1
Sabah,Kota Belud,assault,robbery_solo_unarmed,2017,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2018,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2019,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2020,1
Sabah,Kota Belud,assault,robbery_solo_unarmed,2021,0
Sabah,Kota Belud,assault,robbery_solo_unarmed,2022,1
Sabah,Kota Belud,property,all,2016,132
Sabah,Kota Belud,property,all,2017,184
Sabah,Kota Belud,property,all,2018,161
Sabah,Kota Belud,property,all,2019,121
Sabah,Kota Belud,property,all,2020,70
Sabah,Kota Belud,property,all,2021,95
Sabah,Kota Belud,property,all,2022,33
Sabah,Kota Belud,property,break_in,2016,42
Sabah,Kota Belud,property,break_in,2017,49
Sabah,Kota Belud,property,break_in,2018,40
Sabah,Kota Belud,property,break_in,2019,33
Sabah,Kota Belud,property,break_in,2020,18
Sabah,Kota Belud,property,break_in,2021,30
Sabah,Kota Belud,property,break_in,2022,13
Sabah,Kota Belud,property,theft_other,2016,75
Sabah,Kota Belud,property,theft_other,2017,120
Sabah,Kota Belud,property,theft_other,2018,110
Sabah,Kota Belud,property,theft_other,2019,82
Sabah,Kota Belud,property,theft_other,2020,47
Sabah,Kota Belud,property,theft_other,2021,54
Sabah,Kota Belud,property,theft_other,2022,12
Sabah,Kota Belud,property,theft_vehicle_lorry,2016,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2017,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2018,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2019,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2020,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2021,0
Sabah,Kota Belud,property,theft_vehicle_lorry,2022,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2016,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2017,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2018,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2019,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2020,0
Sabah,Kota Belud,property,theft_vehicle_motorcar,2021,1
Sabah,Kota Belud,property,theft_vehicle_motorcar,2022,0
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2016,14
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2017,14
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2018,10
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2019,6
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2020,5
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2021,10
Sabah,Kota Belud,property,theft_vehicle_motorcycle,2022,8
Sabah,Kota Kinabalu,assault,all,2016,107
Sabah,Kota Kinabalu,assault,all,2017,151
Sabah,Kota Kinabalu,assault,all,2018,98
Sabah,Kota Kinabalu,assault,all,2019,112
Sabah,Kota Kinabalu,assault,all,2020,111
Sabah,Kota Kinabalu,assault,all,2021,88
Sabah,Kota Kinabalu,assault,all,2022,125
Sabah,Kota Kinabalu,assault,causing_injury,2016,30
Sabah,Kota Kinabalu,assault,causing_injury,2017,34
Sabah,Kota Kinabalu,assault,causing_injury,2018,31
Sabah,Kota Kinabalu,assault,causing_injury,2019,35
Sabah,Kota Kinabalu,assault,causing_injury,2020,41
Sabah,Kota Kinabalu,assault,causing_injury,2021,39
Sabah,Kota Kinabalu,assault,causing_injury,2022,40
Sabah,Kota Kinabalu,assault,murder,2016,6
Sabah,Kota Kinabalu,assault,murder,2017,3
Sabah,Kota Kinabalu,assault,murder,2018,6
Sabah,Kota Kinabalu,assault,murder,2019,5
Sabah,Kota Kinabalu,assault,murder,2020,4
Sabah,Kota Kinabalu,assault,murder,2021,1
Sabah,Kota Kinabalu,assault,murder,2022,6
Sabah,Kota Kinabalu,assault,rape,2016,29
Sabah,Kota Kinabalu,assault,rape,2017,32
Sabah,Kota Kinabalu,assault,rape,2018,20
Sabah,Kota Kinabalu,assault,rape,2019,33
Sabah,Kota Kinabalu,assault,rape,2020,22
Sabah,Kota Kinabalu,assault,rape,2021,15
Sabah,Kota Kinabalu,assault,rape,2022,31
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2016,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2017,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2018,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2019,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2020,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2021,0
Sabah,Kota Kinabalu,assault,robbery_gang_armed,2022,1
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2016,28
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2017,45
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2018,18
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2019,24
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2020,24
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2021,18
Sabah,Kota Kinabalu,assault,robbery_gang_unarmed,2022,22
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2016,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2017,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2018,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2019,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2020,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2021,0
Sabah,Kota Kinabalu,assault,robbery_solo_armed,2022,0
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2016,14
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2017,37
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2018,23
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2019,15
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2020,20
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2021,15
Sabah,Kota Kinabalu,assault,robbery_solo_unarmed,2022,25
Sabah,Kota Kinabalu,property,all,2016,1245
Sabah,Kota Kinabalu,property,all,2017,1387
Sabah,Kota Kinabalu,property,all,2018,1333
Sabah,Kota Kinabalu,property,all,2019,1122
Sabah,Kota Kinabalu,property,all,2020,893
Sabah,Kota Kinabalu,property,all,2021,861
Sabah,Kota Kinabalu,property,all,2022,1165
Sabah,Kota Kinabalu,property,break_in,2016,363
Sabah,Kota Kinabalu,property,break_in,2017,448
Sabah,Kota Kinabalu,property,break_in,2018,331
